Var1,Var2,Var3,frequency
99.0,-534.6,99.0,27.10293872
99.0,-534.6,99.0,29.51250564
99.0,-534.6,99.0,32.13629335
99.0,-534.6,99.0,34.99334699
99.0,-534.6,99.0,38.10440489
99.0,-534.6,99.0,41.49204911
99.0,-534.6,99.0,45.18086937
99.0,-534.6,99.0,49.19764149
99.0,-534.6,99.0,53.57152179
99.0,-534.6,99.0,58.33425872
99.0,-534.6,99.0,63.52042329
99.0,-534.6,99.0,69.16766003
99.0,-534.6,99.0,75.31696021
99.0,-534.6,99.0,82.01295943
99.0,-534.6,99.0,89.30426155
99.0,-534.6,99.0,97.24379155
99.0,-534.6,99.0,105.8891797
99.0,-534.6,99.0,115.3031797
99.0,-534.6,99.0,125.5541245
99.0,-534.6,99.0,136.716422
99.0,-534.6,99.0,148.8710954
99.0,-534.6,99.0,162.1063712
99.0,-534.6,99.0,176.5183194
99.0,-534.6,99.0,192.2115514
99.0,-534.6,99.0,209.2999787
99.0,-534.6,99.0,227.9076401
99.0,-534.6,99.0,248.169602
99.0,-534.6,99.0,270.2329388
99.0,-534.6,99.0,294.2578004
99.0,-534.6,99.0,320.4185748
99.0,-534.6,99.0,348.9051536
99.0,-534.6,99.0,379.9243109
99.0,-534.6,99.0,413.7012036
99.0,-534.6,99.0,450.4810063
99.0,-534.6,99.0,490.5306904
99.0,-534.6,99.0,534.1409624
99.0,-534.6,99.0,581.6283737
99.0,-534.6,99.0,633.3376185
99.0,-534.6,99.0,689.6440359
99.0,-534.6,99.0,750.9563341
99.0,-534.6,99.0,817.7195572
99.0,-534.6,99.0,890.4183159
99.0,-534.6,99.0,969.5803045
99.0,-534.6,99.0,1055.780132
99.0,-534.6,99.0,1149.643492
99.0,-534.6,99.0,1251.851705
99.0,-534.6,99.0,1363.146664
99.0,-534.6,99.0,1484.33622
99.0,-534.6,99.0,1616.300045
99.0,-534.6,99.0,1759.996018
99.0,-534.6,99.0,1916.467176
99.0,-534.6,99.0,2086.849287
99.0,-534.6,99.0,2272.379095
99.0,-534.6,99.0,2474.403295
99.0,-534.6,99.0,2694.388309
99.0,-534.6,99.0,2933.930929
99.0,-534.6,99.0,3194.769911
99.0,-534.6,99.0,3478.798591
99.0,-534.6,99.0,3788.078634
99.0,-534.6,99.0,4124.854992
99.0,-534.6,99.0,4491.572205
99.0,-534.6,99.0,4890.892144
119.9,-215.82,-59.95,2.718281828
119.9,-215.82,-59.95,2.959948685
119.9,-215.82,-59.95,3.223100756
119.9,-215.82,-59.95,3.509648169
119.9,-215.82,-59.95,3.821670871
119.9,-215.82,-59.95,4.161433722
119.9,-215.82,-59.95,4.531402941
119.9,-215.82,-59.95,4.934264002
119.9,-215.82,-59.95,5.372941131
119.9,-215.82,-59.95,5.85061853
119.9,-215.82,-59.95,6.370763487
119.9,-215.82,-59.95,6.937151552
119.9,-215.82,-59.95,7.553893933
119.9,-215.82,-59.95,8.225467343
119.9,-215.82,-59.95,8.956746496
119.9,-215.82,-59.95,9.753039487
119.9,-215.82,-59.95,10.62012632
119.9,-215.82,-59.95,11.56430088
119.9,-215.82,-59.95,12.59241659
119.9,-215.82,-59.95,13.71193616
119.9,-215.82,-59.95,14.93098581
119.9,-215.82,-59.95,16.25841418
119.9,-215.82,-59.95,17.70385659
119.9,-215.82,-59.95,19.277805
119.9,-215.82,-59.95,20.99168414
119.9,-215.82,-59.95,22.85793445
119.9,-215.82,-59.95,24.89010238
119.9,-215.82,-59.95,27.10293872
119.9,-215.82,-59.95,29.51250564
119.9,-215.82,-59.95,32.13629335
119.9,-215.82,-59.95,34.99334699
119.9,-215.82,-59.95,38.10440489
119.9,-215.82,-59.95,41.49204911
119.9,-215.82,-59.95,45.18086937
119.9,-215.82,-59.95,49.19764149
119.9,-215.82,-59.95,53.57152179
119.9,-215.82,-59.95,58.33425872
119.9,-215.82,-59.95,63.52042329
119.9,-215.82,-59.95,69.16766003
119.9,-215.82,-59.95,75.31696021
119.9,-215.82,-59.95,82.01295943
119.9,-215.82,-59.95,89.30426155
119.9,-215.82,-59.95,97.24379155
119.9,-215.82,-59.95,105.8891797
119.9,-215.82,-59.95,115.3031797
119.9,-215.82,-59.95,125.5541245
119.9,-215.82,-59.95,136.716422
119.9,-215.82,-59.95,148.8710954
119.9,-215.82,-59.95,162.1063712
119.9,-215.82,-59.95,176.5183194
119.9,-215.82,-59.95,192.2115514
119.9,-215.82,-59.95,209.2999787
119.9,-215.82,-59.95,227.9076401
119.9,-215.82,-59.95,248.169602
119.9,-215.82,-59.95,270.2329388
119.9,-215.82,-59.95,294.2578004
119.9,-215.82,-59.95,320.4185748
119.9,-215.82,-59.95,348.9051536
119.9,-215.82,-59.95,379.9243109
119.9,-215.82,-59.95,413.7012036
119.9,-215.82,-59.95,450.4810063
119.9,-215.82,-59.95,490.5306904
119.9,-215.82,-59.95,534.1409624
119.9,-215.82,-59.95,581.6283737
119.9,-215.82,-59.95,633.3376185
119.9,-215.82,-59.95,689.6440359
119.9,-215.82,-59.95,750.9563341
119.9,-215.82,-59.95,817.7195572
119.9,-215.82,-59.95,890.4183159
119.9,-215.82,-59.95,969.5803045
119.9,-215.82,-59.95,1055.780132
119.9,-215.82,-59.95,1149.643492
119.9,-215.82,-59.95,1251.851705
119.9,-215.82,-59.95,1363.146664
119.9,-215.82,-59.95,1484.33622
119.9,-215.82,-59.95,1616.300045
119.9,-215.82,-59.95,1759.996018
119.9,-215.82,-59.95,1916.467176
119.9,-215.82,-59.95,2086.849287
119.9,-215.82,-59.95,2272.379095
119.9,-215.82,-59.95,2474.403295
119.9,-215.82,-59.95,2694.388309
119.9,-215.82,-59.95,2933.930929
119.9,-215.82,-59.95,3194.769911
119.9,-215.82,-59.95,3478.798591
119.9,-215.82,-59.95,3788.078634
119.9,-215.82,-59.95,4124.854992
119.9,-215.82,-59.95,4491.572205
119.9,-215.82,-59.95,4890.892144
117.7,635.58,117.7,2.718281828
117.7,635.58,117.7,2.959948685
117.7,635.58,117.7,3.223100756
117.7,635.58,117.7,3.509648169
117.7,635.58,117.7,3.821670871
117.7,635.58,117.7,4.161433722
117.7,635.58,117.7,4.531402941
117.7,635.58,117.7,4.934264002
117.7,635.58,117.7,5.372941131
117.7,635.58,117.7,5.85061853
117.7,635.58,117.7,6.370763487
117.7,635.58,117.7,6.937151552
117.7,635.58,117.7,7.553893933
117.7,635.58,117.7,8.225467343
117.7,635.58,117.7,8.956746496
117.7,635.58,117.7,9.753039487
117.7,635.58,117.7,10.62012632
117.7,635.58,117.7,11.56430088
117.7,635.58,117.7,12.59241659
117.7,635.58,117.7,13.71193616
117.7,635.58,117.7,14.93098581
117.7,635.58,117.7,16.25841418
117.7,635.58,117.7,17.70385659
117.7,635.58,117.7,19.277805
117.7,635.58,117.7,20.99168414
117.7,635.58,117.7,22.85793445
117.7,635.58,117.7,24.89010238
117.7,635.58,117.7,27.10293872
117.7,635.58,117.7,29.51250564
117.7,635.58,117.7,32.13629335
117.7,635.58,117.7,34.99334699
117.7,635.58,117.7,38.10440489
117.7,635.58,117.7,41.49204911
117.7,635.58,117.7,45.18086937
117.7,635.58,117.7,49.19764149
117.7,635.58,117.7,53.57152179
117.7,635.58,117.7,58.33425872
117.7,635.58,117.7,63.52042329
117.7,635.58,117.7,69.16766003
117.7,635.58,117.7,75.31696021
117.7,635.58,117.7,82.01295943
117.7,635.58,117.7,89.30426155
117.7,635.58,117.7,97.24379155
117.7,635.58,117.7,105.8891797
117.7,635.58,117.7,115.3031797
117.7,635.58,117.7,125.5541245
117.7,635.58,117.7,136.716422
117.7,635.58,117.7,148.8710954
117.7,635.58,117.7,162.1063712
117.7,635.58,117.7,176.5183194
117.7,635.58,117.7,192.2115514
117.7,635.58,117.7,209.2999787
117.7,635.58,117.7,227.9076401
117.7,635.58,117.7,248.169602
117.7,635.58,117.7,270.2329388
117.7,635.58,117.7,294.2578004
117.7,635.58,117.7,320.4185748
117.7,635.58,117.7,348.9051536
117.7,635.58,117.7,379.9243109
117.7,635.58,117.7,413.7012036
117.7,635.58,117.7,450.4810063
117.7,635.58,117.7,490.5306904
117.7,635.58,117.7,534.1409624
117.7,635.58,117.7,581.6283737
117.7,635.58,117.7,633.3376185
117.7,635.58,117.7,689.6440359
117.7,635.58,117.7,750.9563341
117.7,635.58,117.7,817.7195572
117.7,635.58,117.7,890.4183159
117.7,635.58,117.7,969.5803045
117.7,635.58,117.7,1055.780132
117.7,635.58,117.7,1149.643492
117.7,635.58,117.7,1251.851705
117.7,635.58,117.7,1363.146664
117.7,635.58,117.7,1484.33622
117.7,635.58,117.7,1616.300045
117.7,635.58,117.7,1759.996018
117.7,635.58,117.7,1916.467176
117.7,635.58,117.7,2086.849287
117.7,635.58,117.7,2272.379095
117.7,635.58,117.7,2474.403295
117.7,635.58,117.7,2694.388309
117.7,635.58,117.7,2933.930929
117.7,635.58,117.7,3194.769911
117.7,635.58,117.7,3478.798591
117.7,635.58,117.7,3788.078634
117.7,635.58,117.7,4124.854992
117.7,635.58,117.7,4491.572205
117.7,635.58,117.7,4890.892144
104.5,-188.1,104.5,2.718281828
104.5,-188.1,104.5,2.959948685
104.5,-188.1,104.5,3.223100756
104.5,-188.1,104.5,3.509648169
104.5,-188.1,104.5,3.821670871
104.5,-188.1,104.5,4.161433722
104.5,-188.1,104.5,4.531402941
104.5,-188.1,104.5,4.934264002
104.5,-188.1,104.5,5.372941131
104.5,-188.1,104.5,5.85061853
104.5,-188.1,104.5,6.370763487
104.5,-188.1,104.5,6.937151552
104.5,-188.1,104.5,7.553893933
104.5,-188.1,104.5,8.225467343
104.5,-188.1,104.5,8.956746496
104.5,-188.1,104.5,9.753039487
104.5,-188.1,104.5,10.62012632
104.5,-188.1,104.5,11.56430088
104.5,-188.1,104.5,12.59241659
104.5,-188.1,104.5,13.71193616
104.5,-188.1,104.5,14.93098581
104.5,-188.1,104.5,16.25841418
104.5,-188.1,104.5,17.70385659
104.5,-188.1,104.5,19.277805
104.5,-188.1,104.5,20.99168414
104.5,-188.1,104.5,22.85793445
104.5,-188.1,104.5,24.89010238
104.5,-188.1,104.5,27.10293872
104.5,-188.1,104.5,29.51250564
104.5,-188.1,104.5,32.13629335
104.5,-188.1,104.5,34.99334699
104.5,-188.1,104.5,38.10440489
104.5,-188.1,104.5,41.49204911
104.5,-188.1,104.5,45.18086937
104.5,-188.1,104.5,49.19764149
104.5,-188.1,104.5,53.57152179
104.5,-188.1,104.5,58.33425872
104.5,-188.1,104.5,63.52042329
104.5,-188.1,104.5,69.16766003
104.5,-188.1,104.5,75.31696021
104.5,-188.1,104.5,82.01295943
104.5,-188.1,104.5,89.30426155
104.5,-188.1,104.5,97.24379155
104.5,-188.1,104.5,105.8891797
104.5,-188.1,104.5,115.3031797
104.5,-188.1,104.5,125.5541245
104.5,-188.1,104.5,136.716422
104.5,-188.1,104.5,148.8710954
104.5,-188.1,104.5,162.1063712
104.5,-188.1,104.5,176.5183194
104.5,-188.1,104.5,192.2115514
104.5,-188.1,104.5,209.2999787
104.5,-188.1,104.5,227.9076401
104.5,-188.1,104.5,248.169602
104.5,-188.1,104.5,270.2329388
104.5,-188.1,104.5,294.2578004
104.5,-188.1,104.5,320.4185748
104.5,-188.1,104.5,348.9051536
104.5,-188.1,104.5,379.9243109
104.5,-188.1,104.5,413.7012036
104.5,-188.1,104.5,450.4810063
104.5,-188.1,104.5,490.5306904
104.5,-188.1,104.5,534.1409624
104.5,-188.1,104.5,581.6283737
104.5,-188.1,104.5,633.3376185
104.5,-188.1,104.5,689.6440359
104.5,-188.1,104.5,750.9563341
104.5,-188.1,104.5,817.7195572
104.5,-188.1,104.5,890.4183159
104.5,-188.1,104.5,969.5803045
104.5,-188.1,104.5,1055.780132
104.5,-188.1,104.5,1149.643492
104.5,-188.1,104.5,1251.851705
104.5,-188.1,104.5,1363.146664
104.5,-188.1,104.5,1484.33622
104.5,-188.1,104.5,1616.300045
104.5,-188.1,104.5,1759.996018
104.5,-188.1,104.5,1916.467176
104.5,-188.1,104.5,2086.849287
104.5,-188.1,104.5,2272.379095
104.5,-188.1,104.5,2474.403295
104.5,-188.1,104.5,2694.388309
104.5,-188.1,104.5,2933.930929
104.5,-188.1,104.5,3194.769911
104.5,-188.1,104.5,3478.798591
104.5,-188.1,104.5,3788.078634
104.5,-188.1,104.5,4124.854992
104.5,-188.1,104.5,4491.572205
104.5,-188.1,104.5,4890.892144
114.4,205.92,114.4,2.718281828
114.4,205.92,114.4,2.959948685
114.4,205.92,114.4,3.223100756
114.4,205.92,114.4,3.509648169
114.4,205.92,114.4,3.821670871
114.4,205.92,114.4,4.161433722
114.4,205.92,114.4,4.531402941
114.4,205.92,114.4,4.934264002
114.4,205.92,114.4,5.372941131
114.4,205.92,114.4,5.85061853
114.4,205.92,114.4,6.370763487
114.4,205.92,114.4,6.937151552
114.4,205.92,114.4,7.553893933
114.4,205.92,114.4,8.225467343
114.4,205.92,114.4,8.956746496
114.4,205.92,114.4,9.753039487
114.4,205.92,114.4,10.62012632
114.4,205.92,114.4,11.56430088
114.4,205.92,114.4,12.59241659
114.4,205.92,114.4,13.71193616
114.4,205.92,114.4,14.93098581
114.4,205.92,114.4,16.25841418
114.4,205.92,114.4,17.70385659
114.4,205.92,114.4,19.277805
114.4,205.92,114.4,20.99168414
114.4,205.92,114.4,22.85793445
114.4,205.92,114.4,24.89010238
114.4,205.92,114.4,27.10293872
114.4,205.92,114.4,29.51250564
114.4,205.92,114.4,32.13629335
114.4,205.92,114.4,34.99334699
114.4,205.92,114.4,38.10440489
114.4,205.92,114.4,41.49204911
114.4,205.92,114.4,45.18086937
114.4,205.92,114.4,49.19764149
114.4,205.92,114.4,53.57152179
114.4,205.92,114.4,58.33425872
114.4,205.92,114.4,63.52042329
114.4,205.92,114.4,69.16766003
114.4,205.92,114.4,75.31696021
114.4,205.92,114.4,82.01295943
114.4,205.92,114.4,89.30426155
114.4,205.92,114.4,97.24379155
114.4,205.92,114.4,105.8891797
114.4,205.92,114.4,115.3031797
114.4,205.92,114.4,125.5541245
114.4,205.92,114.4,136.716422
114.4,205.92,114.4,148.8710954
114.4,205.92,114.4,162.1063712
114.4,205.92,114.4,176.5183194
114.4,205.92,114.4,192.2115514
114.4,205.92,114.4,209.2999787
114.4,205.92,114.4,227.9076401
114.4,205.92,114.4,248.169602
114.4,205.92,114.4,270.2329388
114.4,205.92,114.4,294.2578004
114.4,205.92,114.4,320.4185748
114.4,205.92,114.4,348.9051536
114.4,205.92,114.4,379.9243109
114.4,205.92,114.4,413.7012036
114.4,205.92,114.4,450.4810063
114.4,205.92,114.4,490.5306904
114.4,205.92,114.4,534.1409624
114.4,205.92,114.4,581.6283737
114.4,205.92,114.4,633.3376185
114.4,205.92,114.4,689.6440359
114.4,205.92,114.4,750.9563341
114.4,205.92,114.4,817.7195572
114.4,205.92,114.4,890.4183159
114.4,205.92,114.4,969.5803045
114.4,205.92,114.4,1055.780132
114.4,205.92,114.4,1149.643492
114.4,205.92,114.4,1251.851705
114.4,205.92,114.4,1363.146664
114.4,205.92,114.4,1484.33622
114.4,205.92,114.4,1616.300045
114.4,205.92,114.4,1759.996018
114.4,205.92,114.4,1916.467176
114.4,205.92,114.4,2086.849287
114.4,205.92,114.4,2272.379095
114.4,205.92,114.4,2474.403295
114.4,205.92,114.4,2694.388309
114.4,205.92,114.4,2933.930929
114.4,205.92,114.4,3194.769911
114.4,205.92,114.4,3478.798591
114.4,205.92,114.4,3788.078634
114.4,205.92,114.4,4124.854992
114.4,205.92,114.4,4491.572205
114.4,205.92,114.4,4890.892144
117.7,-635.58,-176.55,2.718281828
117.7,-635.58,-176.55,2.959948685
117.7,-635.58,-176.55,3.223100756
117.7,-635.58,-176.55,3.509648169
117.7,-635.58,-176.55,3.821670871
117.7,-635.58,-176.55,4.161433722
117.7,-635.58,-176.55,4.531402941
117.7,-635.58,-176.55,4.934264002
117.7,-635.58,-176.55,5.372941131
117.7,-635.58,-176.55,5.85061853
117.7,-635.58,-176.55,6.370763487
117.7,-635.58,-176.55,6.937151552
117.7,-635.58,-176.55,7.553893933
117.7,-635.58,-176.55,8.225467343
117.7,-635.58,-176.55,8.956746496
117.7,-635.58,-176.55,9.753039487
117.7,-635.58,-176.55,10.62012632
117.7,-635.58,-176.55,11.56430088
117.7,-635.58,-176.55,12.59241659
117.7,-635.58,-176.55,13.71193616
117.7,-635.58,-176.55,14.93098581
117.7,-635.58,-176.55,16.25841418
117.7,-635.58,-176.55,17.70385659
117.7,-635.58,-176.55,19.277805
117.7,-635.58,-176.55,20.99168414
117.7,-635.58,-176.55,22.85793445
117.7,-635.58,-176.55,24.89010238
117.7,-635.58,-176.55,27.10293872
117.7,-635.58,-176.55,29.51250564
117.7,-635.58,-176.55,32.13629335
117.7,-635.58,-176.55,34.99334699
117.7,-635.58,-176.55,38.10440489
117.7,-635.58,-176.55,41.49204911
117.7,-635.58,-176.55,45.18086937
117.7,-635.58,-176.55,49.19764149
117.7,-635.58,-176.55,53.57152179
117.7,-635.58,-176.55,58.33425872
117.7,-635.58,-176.55,63.52042329
117.7,-635.58,-176.55,69.16766003
117.7,-635.58,-176.55,75.31696021
117.7,-635.58,-176.55,82.01295943
117.7,-635.58,-176.55,89.30426155
117.7,-635.58,-176.55,97.24379155
117.7,-635.58,-176.55,105.8891797
117.7,-635.58,-176.55,115.3031797
117.7,-635.58,-176.55,125.5541245
117.7,-635.58,-176.55,136.716422
117.7,-635.58,-176.55,148.8710954
117.7,-635.58,-176.55,162.1063712
117.7,-635.58,-176.55,176.5183194
117.7,-635.58,-176.55,192.2115514
117.7,-635.58,-176.55,209.2999787
117.7,-635.58,-176.55,227.9076401
117.7,-635.58,-176.55,248.169602
117.7,-635.58,-176.55,270.2329388
117.7,-635.58,-176.55,294.2578004
117.7,-635.58,-176.55,320.4185748
117.7,-635.58,-176.55,348.9051536
117.7,-635.58,-176.55,379.9243109
117.7,-635.58,-176.55,413.7012036
117.7,-635.58,-176.55,450.4810063
117.7,-635.58,-176.55,490.5306904
117.7,-635.58,-176.55,534.1409624
117.7,-635.58,-176.55,581.6283737
117.7,-635.58,-176.55,633.3376185
117.7,-635.58,-176.55,689.6440359
117.7,-635.58,-176.55,750.9563341
117.7,-635.58,-176.55,817.7195572
117.7,-635.58,-176.55,890.4183159
117.7,-635.58,-176.55,969.5803045
117.7,-635.58,-176.55,1055.780132
117.7,-635.58,-176.55,1149.643492
117.7,-635.58,-176.55,1251.851705
117.7,-635.58,-176.55,1363.146664
117.7,-635.58,-176.55,1484.33622
117.7,-635.58,-176.55,1616.300045
117.7,-635.58,-176.55,1759.996018
117.7,-635.58,-176.55,1916.467176
117.7,-635.58,-176.55,2086.849287
117.7,-635.58,-176.55,2272.379095
117.7,-635.58,-176.55,2474.403295
117.7,-635.58,-176.55,2694.388309
117.7,-635.58,-176.55,2933.930929
117.7,-635.58,-176.55,3194.769911
117.7,-635.58,-176.55,3478.798591
117.7,-635.58,-176.55,3788.078634
117.7,-635.58,-176.55,4124.854992
117.7,-635.58,-176.55,4491.572205
117.7,-635.58,-176.55,4890.892144
115.5,-207.9,-57.75,2.718281828
115.5,-207.9,-57.75,2.959948685
115.5,-207.9,-57.75,3.223100756
115.5,-207.9,-57.75,3.509648169
115.5,-207.9,-57.75,3.821670871
115.5,-207.9,-57.75,4.161433722
115.5,-207.9,-57.75,4.531402941
115.5,-207.9,-57.75,4.934264002
115.5,-207.9,-57.75,5.372941131
115.5,-207.9,-57.75,5.85061853
115.5,-207.9,-57.75,6.370763487
115.5,-207.9,-57.75,6.937151552
115.5,-207.9,-57.75,7.553893933
115.5,-207.9,-57.75,8.225467343
115.5,-207.9,-57.75,8.956746496
115.5,-207.9,-57.75,9.753039487
115.5,-207.9,-57.75,10.62012632
115.5,-207.9,-57.75,11.56430088
115.5,-207.9,-57.75,12.59241659
115.5,-207.9,-57.75,13.71193616
115.5,-207.9,-57.75,14.93098581
115.5,-207.9,-57.75,16.25841418
115.5,-207.9,-57.75,17.70385659
115.5,-207.9,-57.75,19.277805
115.5,-207.9,-57.75,20.99168414
115.5,-207.9,-57.75,22.85793445
115.5,-207.9,-57.75,24.89010238
115.5,-207.9,-57.75,27.10293872
115.5,-207.9,-57.75,29.51250564
115.5,-207.9,-57.75,32.13629335
115.5,-207.9,-57.75,34.99334699
115.5,-207.9,-57.75,38.10440489
115.5,-207.9,-57.75,41.49204911
115.5,-207.9,-57.75,45.18086937
115.5,-207.9,-57.75,49.19764149
115.5,-207.9,-57.75,53.57152179
115.5,-207.9,-57.75,58.33425872
115.5,-207.9,-57.75,63.52042329
115.5,-207.9,-57.75,69.16766003
115.5,-207.9,-57.75,75.31696021
115.5,-207.9,-57.75,82.01295943
115.5,-207.9,-57.75,89.30426155
115.5,-207.9,-57.75,97.24379155
115.5,-207.9,-57.75,105.8891797
115.5,-207.9,-57.75,115.3031797
115.5,-207.9,-57.75,125.5541245
115.5,-207.9,-57.75,136.716422
115.5,-207.9,-57.75,148.8710954
115.5,-207.9,-57.75,162.1063712
115.5,-207.9,-57.75,176.5183194
115.5,-207.9,-57.75,192.2115514
115.5,-207.9,-57.75,209.2999787
115.5,-207.9,-57.75,227.9076401
115.5,-207.9,-57.75,248.169602
115.5,-207.9,-57.75,270.2329388
115.5,-207.9,-57.75,294.2578004
115.5,-207.9,-57.75,320.4185748
115.5,-207.9,-57.75,348.9051536
115.5,-207.9,-57.75,379.9243109
115.5,-207.9,-57.75,413.7012036
115.5,-207.9,-57.75,450.4810063
115.5,-207.9,-57.75,490.5306904
115.5,-207.9,-57.75,534.1409624
115.5,-207.9,-57.75,581.6283737
115.5,-207.9,-57.75,633.3376185
115.5,-207.9,-57.75,689.6440359
115.5,-207.9,-57.75,750.9563341
115.5,-207.9,-57.75,817.7195572
115.5,-207.9,-57.75,890.4183159
115.5,-207.9,-57.75,969.5803045
115.5,-207.9,-57.75,1055.780132
115.5,-207.9,-57.75,1149.643492
115.5,-207.9,-57.75,1251.851705
115.5,-207.9,-57.75,1363.146664
115.5,-207.9,-57.75,1484.33622
115.5,-207.9,-57.75,1616.300045
115.5,-207.9,-57.75,1759.996018
115.5,-207.9,-57.75,1916.467176
115.5,-207.9,-57.75,2086.849287
115.5,-207.9,-57.75,2272.379095
115.5,-207.9,-57.75,2474.403295
115.5,-207.9,-57.75,2694.388309
115.5,-207.9,-57.75,2933.930929
115.5,-207.9,-57.75,3194.769911
115.5,-207.9,-57.75,3478.798591
115.5,-207.9,-57.75,3788.078634
115.5,-207.9,-57.75,4124.854992
115.5,-207.9,-57.75,4491.572205
115.5,-207.9,-57.75,4890.892144
114.4,617.76,0.0,2.718281828
114.4,617.76,0.0,2.959948685
114.4,617.76,0.0,3.223100756
114.4,617.76,0.0,3.509648169
114.4,617.76,0.0,3.821670871
114.4,617.76,0.0,4.161433722
114.4,617.76,0.0,4.531402941
114.4,617.76,0.0,4.934264002
114.4,617.76,0.0,5.372941131
114.4,617.76,0.0,5.85061853
114.4,617.76,0.0,6.370763487
114.4,617.76,0.0,6.937151552
114.4,617.76,0.0,7.553893933
114.4,617.76,0.0,8.225467343
114.4,617.76,0.0,8.956746496
114.4,617.76,0.0,9.753039487
114.4,617.76,0.0,10.62012632
114.4,617.76,0.0,11.56430088
114.4,617.76,0.0,12.59241659
114.4,617.76,0.0,13.71193616
114.4,617.76,0.0,14.93098581
114.4,617.76,0.0,16.25841418
114.4,617.76,0.0,17.70385659
114.4,617.76,0.0,19.277805
114.4,617.76,0.0,20.99168414
114.4,617.76,0.0,22.85793445
114.4,617.76,0.0,24.89010238
114.4,617.76,0.0,27.10293872
114.4,617.76,0.0,29.51250564
114.4,617.76,0.0,32.13629335
114.4,617.76,0.0,34.99334699
114.4,617.76,0.0,38.10440489
114.4,617.76,0.0,41.49204911
114.4,617.76,0.0,45.18086937
114.4,617.76,0.0,49.19764149
114.4,617.76,0.0,53.57152179
114.4,617.76,0.0,58.33425872
114.4,617.76,0.0,63.52042329
114.4,617.76,0.0,69.16766003
114.4,617.76,0.0,75.31696021
114.4,617.76,0.0,82.01295943
114.4,617.76,0.0,89.30426155
114.4,617.76,0.0,97.24379155
114.4,617.76,0.0,105.8891797
114.4,617.76,0.0,115.3031797
114.4,617.76,0.0,125.5541245
114.4,617.76,0.0,136.716422
114.4,617.76,0.0,148.8710954
114.4,617.76,0.0,162.1063712
114.4,617.76,0.0,176.5183194
114.4,617.76,0.0,192.2115514
114.4,617.76,0.0,209.2999787
114.4,617.76,0.0,227.9076401
114.4,617.76,0.0,248.169602
114.4,617.76,0.0,270.2329388
114.4,617.76,0.0,294.2578004
114.4,617.76,0.0,320.4185748
114.4,617.76,0.0,348.9051536
114.4,617.76,0.0,379.9243109
114.4,617.76,0.0,413.7012036
114.4,617.76,0.0,450.4810063
114.4,617.76,0.0,490.5306904
114.4,617.76,0.0,534.1409624
114.4,617.76,0.0,581.6283737
114.4,617.76,0.0,633.3376185
114.4,617.76,0.0,689.6440359
114.4,617.76,0.0,750.9563341
114.4,617.76,0.0,817.7195572
114.4,617.76,0.0,890.4183159
114.4,617.76,0.0,969.5803045
114.4,617.76,0.0,1055.780132
114.4,617.76,0.0,1149.643492
114.4,617.76,0.0,1251.851705
114.4,617.76,0.0,1363.146664
114.4,617.76,0.0,1484.33622
114.4,617.76,0.0,1616.300045
114.4,617.76,0.0,1759.996018
114.4,617.76,0.0,1916.467176
114.4,617.76,0.0,2086.849287
114.4,617.76,0.0,2272.379095
114.4,617.76,0.0,2474.403295
114.4,617.76,0.0,2694.388309
114.4,617.76,0.0,2933.930929
114.4,617.76,0.0,3194.769911
114.4,617.76,0.0,3478.798591
114.4,617.76,0.0,3788.078634
114.4,617.76,0.0,4124.854992
114.4,617.76,0.0,4491.572205
114.4,617.76,0.0,4890.892144
116.6,-629.64,58.3,2.718281828
116.6,-629.64,58.3,2.959948685
116.6,-629.64,58.3,3.223100756
116.6,-629.64,58.3,3.509648169
116.6,-629.64,58.3,3.821670871
116.6,-629.64,58.3,4.161433722
116.6,-629.64,58.3,4.531402941
116.6,-629.64,58.3,4.934264002
116.6,-629.64,58.3,5.372941131
116.6,-629.64,58.3,5.85061853
116.6,-629.64,58.3,6.370763487
116.6,-629.64,58.3,6.937151552
116.6,-629.64,58.3,7.553893933
116.6,-629.64,58.3,8.225467343
116.6,-629.64,58.3,8.956746496
116.6,-629.64,58.3,9.753039487
116.6,-629.64,58.3,10.62012632
116.6,-629.64,58.3,11.56430088
116.6,-629.64,58.3,12.59241659
116.6,-629.64,58.3,13.71193616
116.6,-629.64,58.3,14.93098581
116.6,-629.64,58.3,16.25841418
116.6,-629.64,58.3,17.70385659
116.6,-629.64,58.3,19.277805
116.6,-629.64,58.3,20.99168414
116.6,-629.64,58.3,22.85793445
116.6,-629.64,58.3,24.89010238
116.6,-629.64,58.3,27.10293872
116.6,-629.64,58.3,29.51250564
116.6,-629.64,58.3,32.13629335
116.6,-629.64,58.3,34.99334699
116.6,-629.64,58.3,38.10440489
116.6,-629.64,58.3,41.49204911
116.6,-629.64,58.3,45.18086937
116.6,-629.64,58.3,49.19764149
116.6,-629.64,58.3,53.57152179
116.6,-629.64,58.3,58.33425872
116.6,-629.64,58.3,63.52042329
116.6,-629.64,58.3,69.16766003
116.6,-629.64,58.3,75.31696021
116.6,-629.64,58.3,82.01295943
116.6,-629.64,58.3,89.30426155
116.6,-629.64,58.3,97.24379155
116.6,-629.64,58.3,105.8891797
116.6,-629.64,58.3,115.3031797
116.6,-629.64,58.3,125.5541245
116.6,-629.64,58.3,136.716422
116.6,-629.64,58.3,148.8710954
116.6,-629.64,58.3,162.1063712
116.6,-629.64,58.3,176.5183194
116.6,-629.64,58.3,192.2115514
116.6,-629.64,58.3,209.2999787
